,incident_key,distance,distance_score,horizon_score,radius_boost_score,event,event_score,frc,frc_score,delay,delay_score,ranking_score
0,TTL40687374208011001_2,489.99393847045036,-3.08328,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC3,0.7,128,0.1,-100.0
1,TTL37663467832010000,16.172796322429488,0.86523,1.0,0.5,JAM_UNCONDITIONAL,0.9,FRC2,0.8,2347,1.0,0.8442066884100001
2,TTR36336163164019000,252.6523939727437,-1.10544,-100.0,0.0,CLOSURE,1,FRC3,0.7,,1,-100.0
3,TTR37628819908012000,439.7738810848224,-2.66478,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
4,TTR38581013032081000,388.8058396923988,-2.24005,-100.0,0.0,ROADWORKS,0.6,FRC1,0.9,27,0.1,-100.0
5,TTR37611508808076000,413.2014712908267,-2.44335,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
6,TTL37369130268024001,471.07736032733624,-2.92564,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC0,1,26,0.1,-100.0
7,TTL41622254076008019,553.9517009902822,-3.61626,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC0,1,475,0.3,-100.0
8,TTL39207140236013000,581.5763762725776,-3.84647,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC5,0.5,115,0.1,-100.0
9,TTR36936322756003000,367.273434654177,-2.06061,-100.0,0.0,CLOSURE,1,FRC3,0.7,,1,-100.0
10,TTR37804853196006000,1.841077932469829,0.98466,1.0,1.0,CLOSURE,1,FRC6,0.4,,1,0.8974451282200001
11,TTL37807714740011004_2,467.6621225087004,-2.89718,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC3,0.7,337,0.2,-100.0
12,TTR36947861680012000,419.4479177105273,-2.4954,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
13,TTR37804853196006001,1.8382212846521684,0.98468,1.0,1.0,CLOSURE,1,FRC6,0.4,,1,0.89744846156
14,TTR39302366040027000,467.57304576933825,-2.89644,-100.0,0.0,ROADWORKS,0.6,FRC3,0.7,19,0.1,-100.0
15,TTR39273524740006001,260.5303103019964,-1.17109,-100.0,0.0,CLOSURE,1,FRC6,0.4,,1,-100.0
16,TTR36191892636014000,254.29508134855848,-1.11913,-100.0,0.0,CLOSURE,1,FRC6,0.4,,1,-100.0
17,TTR38684892656001000,314.5730820857399,-1.62144,-100.0,0.0,ROADWORKS,0.6,FRC1,0.9,-100,0,-100.0
18,TTR36330382392059000,417.0037936791017,-2.47503,-100.0,0.0,CLOSURE,1,FRC3,0.7,,1,-100.0
19,TTR38881096128015001,414.882263903848,-2.45735,-100.0,0.0,CLOSURE,1,FRC7,0.3,,1,-100.0
20,TTL39914076432003002,491.61654312836777,-3.0968,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,193,0.1,-100.0
21,TTR36252485980043000,256.69166212779226,-1.1391,-100.0,0.0,CLOSURE,1,FRC3,0.7,,1,-100.0
22,TTR40098743964028000,498.07050418023476,-3.15059,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
23,TTR37666327352020000,499.19403898805456,-3.15995,-100.0,0.0,ROADWORKS,0.6,FRC4,0.6,-100,0,-100.0
24,TTR38863783048041001,422.3216240456314,-2.51935,-100.0,0.0,ROADWORKS,0.6,FRC1,0.9,-100,0,-100.0
25,TTL40721999340002001_3,492.1450634926661,-3.10121,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC2,0.8,184,0.1,-100.0
26,TTL36010110936002004,271.85546997391447,-1.26546,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,139,0.1,-100.0
27,TTR38329976320011000,469.4138567797799,-2.91178,-100.0,0.0,CLOSURE,1,FRC3,0.7,,1,-100.0
28,TTR38794531188020000,450.8823349315271,-2.75735,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
29,TTL36445804980027027_3,311.76022635038254,-1.598,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC3,0.7,289,0.1,-100.0
30,TTL37758664932010001,422.82769913749104,-2.52356,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,148,0.1,-100.0
31,TTR35799467496284000,394.34652184103084,-2.28622,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
32,TTR39013825272015001,426.69492652507955,-2.55579,-100.0,0.0,CLOSURE,1,FRC7,0.3,,1,-100.0
33,TTR37761549020028000,444.37839411943406,-2.70315,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
34,TTR35545557360065000,320.353905451564,-1.66962,-100.0,0.0,ROADWORKS,0.6,FRC1,0.9,-100,0,-100.0
35,TTR36258256996010000,255.32760044138354,-1.12773,-100.0,0.0,ROADWORKS,0.6,FRC2,0.8,-100,0,-100.0
36,TTR37726940840120000,120.43896835613465,-0.00366,-100.0,0.0,ROADWORKS,0.6,FRC0,1,29,0.1,-100.0
37,TTR38938817688084000,201.8604005396623,-0.68217,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
38,TTL37305658340033000_2,332.20383159291305,-1.76837,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,254,0.1,-100.0
39,TTL37305658340033000_1,332.20383159291305,-1.76837,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,467,0.3,-100.0
40,TTR38895522872022000,421.61317491077915,-2.51344,-100.0,0.0,CLOSURE,1,FRC6,0.4,,1,-100.0
41,TTR37738464168004000,476.2945437095975,-2.96912,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
42,TTL40531558336009000,517.8861205227091,-3.31572,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,183,0.1,-100.0
43,TTR36367898128012000,323.4598441901597,-1.6955,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
44,TTL36191892816019001,252.6709981881173,-1.10559,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,127,0.1,-100.0
45,TTR39775571940033000,548.7788683577124,-3.57316,-100.0,0.0,CLOSURE,1,FRC1,0.9,,1,-100.0
46,TTL37423954448010000,449.5881243291038,-2.74657,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,383,0.2,-100.0
47,TTL40116049424003001,608.9335302358152,-4.07445,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,84,0.1,-100.0
48,TTR36030302132036000,369.2430927345561,-2.07703,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
49,TTR36203434400014000,254.40194960058957,-1.12002,-100.0,0.0,CLOSURE,1,FRC6,0.4,,1,-100.0
50,TTR37744259480240000,5.792122673457927,0.95173,1.0,0.5,ROADWORKS,0.6,FRC0,1,333,0.2,0.7086230839100001
51,TTL40064116884012001,526.7347578541863,-3.38946,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,128,0.1,-100.0
52,TTL36200542128001000,356.31268029017826,-1.96927,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,124,0.1,-100.0
53,TTL40525796392010002_1,404.9268063969972,-2.37439,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC2,0.8,231,0.1,-100.0
54,TTR41027856276157001,497.67612739846834,-3.1473,-100.0,0.0,ROADWORKS,0.6,FRC5,0.5,-100,0,-100.0
55,TTR38993629128052001,394.1503916686158,-2.28459,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
56,TTR37369136324025000,355.66229618758007,-1.96385,-100.0,0.0,CLOSURE,1,FRC1,0.9,,1,-100.0
57,TTR37351818272015001,462.8894624887627,-2.85741,-100.0,0.0,CLOSURE,1,FRC7,0.3,,1,-100.0
58,TTL39296595496009000,464.58128217553536,-2.87151,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,259,0.1,-100.0
59,TTL38145309020011000,471.9645738037006,-2.93304,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,301,0.2,-100.0
60,TTL38038551868025000,405.8417036438209,-2.38201,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,238,0.1,-100.0
61,TTR37354708980027000,358.17581614151186,-1.9848,-100.0,0.0,CLOSURE,1,FRC3,0.7,,1,-100.0
62,TTL36272684556036002_3,249.0045403866822,-1.07504,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC3,0.7,259,0.1,-100.0
63,TTL38953230968003018_2,431.65497371079636,-2.59712,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC3,0.7,226,0.1,-100.0
64,TTR37334505540064000,465.04250805528807,-2.87535,-100.0,0.0,ROADWORKS,0.6,FRC0,1,9,0.1,-100.0
65,TTL36812248332106000,394.0409186190853,-2.28367,-100.0,0.0,NONLOS_DELAY,0.8,FRC2,0.8,110,0.1,-100.0
66,TTR39132146536022001,167.50199113491882,-0.39585,-100.0,0.0,CLOSURE,1,FRC6,0.4,,1,-100.0
67,TTL38647371208073000,509.83448041388647,-3.24862,-100.0,0.0,NONLOS_DELAY,0.8,FRC1,0.9,69,0.1,-100.0
68,TTR39498583376028000,340.6453197625539,-1.83871,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
69,TTL40098743992012000,496.4161600504246,-3.1368,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,168,0.1,-100.0
70,TTR40029491628022000,525.3583341168979,-3.37799,-100.0,0.0,CLOSURE,1,FRC6,0.4,,1,-100.0
71,TTL40205501968033001,542.7998340519575,-3.52333,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,164,0.1,-100.0
72,TTL37415299696025002,420.0398307611667,-2.50033,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,171,0.1,-100.0
73,TTR41056709976154001,505.80455287705894,-3.21504,-100.0,0.0,ACCIDENT,1,FRC2,0.8,-100,0,-100.0
74,TTR38402128836011000,162.441209920598,-0.35368,-100.0,0.0,CLOSURE,1,FRC3,0.7,,1,-100.0
75,TTR39524541420035000,515.8619664836102,-3.29885,-100.0,0.0,ROADWORKS,0.6,FRC3,0.7,-100,0,-100.0
76,TTL39642844720019000,507.65505537748845,-3.23046,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,184,0.1,-100.0
77,TTR41065367812003000,490.3734711506888,-3.08645,-100.0,0.0,ROADWORKS,0.6,FRC3,0.7,-100,0,-100.0
78,TTL36463117332026000,313.2516758125635,-1.61043,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,342,0.2,-100.0
79,TTL39146573856035000,168.01348558709896,-0.40011,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,131,0.1,-100.0
80,TTW37784654972336000,8.652865691383198,0.92789,1.0,0.5,JAM_TAIL_WARNING,0.9,FRC0,1,-100,0,0.72131644263
81,TTR37164273476020000,315.6875697105119,-1.63073,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
82,TTR38860897808014000,422.8511457335875,-2.52376,-100.0,0.0,CLOSURE,1,FRC6,0.4,,1,-100.0
83,TTR39446639028019000,444.4280548598412,-2.70357,-100.0,0.0,ROADWORKS,0.6,FRC3,0.7,6,0.1,-100.0
84,TTR37565343892037000,378.5682442376819,-2.15474,-100.0,0.0,CLOSURE,1,FRC5,0.5,,1,-100.0
85,TTR40851834780003000,617.4019089852012,-4.14502,-100.0,0.0,CLOSURE,1,FRC3,0.7,,1,-100.0
86,TTL37415298108009000,448.2819963258639,-2.73568,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,213,0.1,-100.0
87,TTL39149431280011000,588.9309175266642,-3.90776,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,248,0.1,-100.0
88,TTL41388534804028000,528.8530899762911,-3.40711,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,128,0.1,-100.0
89,TTR37224866972005000,325.2186165449906,-1.71016,-100.0,0.0,CLOSURE,1,FRC5,0.5,,1,-100.0
90,TTR38061631464112000,478.50999149492316,-2.98758,-100.0,0.0,ROADWORKS,0.6,FRC0,1,12,0.1,-100.0
91,TTL37735602952028000,9.170975137980834,0.92358,1.0,0.5,JAM_UNCONDITIONAL,0.9,FRC4,0.6,129,0.1,0.67059800786
92,TTR37879874020022000,11.32556269867962,0.90562,1.0,0.5,CLOSURE,1,FRC6,0.4,,1,0.8009382685399999
93,TTL38624308172003000,150.45381160282096,-0.25378,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,71,0.1,-100.0
94,TTR38846470736003000,418.9234696795057,-2.49103,-100.0,0.0,ROADWORKS,0.6,FRC3,0.7,1,0.1,-100.0
95,TTL35736000056001000,257.8630543978262,-1.14886,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,29,0.1,-100.0
96,TTL38012579428008000_1,476.27384487751345,-2.96895,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC0,1,318,0.2,-100.0
97,TTR41082678784035001,509.33249715099197,-3.24444,-100.0,0.0,ROADWORKS,0.6,FRC3,0.7,-100,0,-100.0
98,TTR37048848748022000,469.4621915487663,-2.91218,-100.0,0.0,CLOSURE,1,FRC6,0.4,,1,-100.0
99,TTR38188608680034001,130.24159305961882,-0.08535,-100.0,0.0,CLOSURE,1,FRC2,0.8,,1,-100.0
100,TTR40586390720004000,407.731725269449,-2.39776,-100.0,0.0,ROADWORKS,0.6,FRC4,0.6,4,0.1,-100.0
101,TTL38231874896019000,415.7521253636778,-2.4646,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,320,0.2,-100.0
102,TTL37522078532011002,73.1056961072299,0.39079,0.0,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,133,0.1,0.34846569693
103,TTR38901283980008000,595.5991829678914,-3.96333,-100.0,0.0,HAZARD,1,FRC0,1,-100,0,-100.0
104,TTR37533599372020000,471.69420834407117,-2.93079,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
105,TTR36255371288051002,257.775334458221,-1.14813,-100.0,0.0,ROADWORKS,0.6,FRC3,0.7,-100,0,-100.0
106,TTR37804853216042002,2.0615348161928755,0.98282,1.0,1.0,CLOSURE,1,FRC2,0.8,,1,0.9638052609400001
107,TTR40084315456019001,518.4932772076907,-3.32078,-100.0,0.0,ROADWORKS,0.6,FRC3,0.7,60,0.1,-100.0
108,TTR38883980948060002,426.6506519913562,-2.55542,-100.0,0.0,ROADWORKS,0.6,FRC2,0.8,76,0.1,-100.0
109,TTR37790398168013000,541.1314490793262,-3.50943,-100.0,0.0,CLOSURE,1,FRC5,0.5,,1,-100.0
110,TTR39911198568004000,379.32745703327436,-2.16106,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
111,TTR39689010268007000,529.6737146374312,-3.41395,-100.0,0.0,CLOSURE,1,FRC7,0.3,,1,-100.0
112,TTR39899657200033000,373.3862610129209,-2.11155,-100.0,0.0,ROADWORKS,0.6,FRC1,0.9,-100,0,-100.0
113,TTL40038149076009003_3,509.8081531989999,-3.2484,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,256,0.1,-100.0
114,TTR36339044076023001,323.93937008136754,-1.69949,-100.0,0.0,CLOSURE,1,FRC7,0.3,,1,-100.0
115,TTR40424799436011000,485.22634979480785,-3.04355,-100.0,0.0,CLOSURE,1,FRC3,0.7,,1,-100.0
116,TTL40038149076009003_1,509.8081531989999,-3.2484,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,259,0.1,-100.0
117,TTL37386442716002000,473.3503538691342,-2.94459,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,184,0.1,-100.0
118,TTL39414910592011001,271.5395697433699,-1.26283,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,273,0.1,-100.0
119,TTL37504747132003000,433.8083324295185,-2.61507,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,389,0.2,-100.0
120,TTL36226517172011000,258.4696878530305,-1.15391,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,147,0.1,-100.0
121,TTL39867916944019001,379.69876571113616,-2.16416,-100.0,0.0,NONLOS_DELAY,0.8,FRC3,0.7,60,0.1,-100.0
122,TTR37374901112014001,471.86395946934556,-2.9322,-100.0,0.0,CLOSURE,1,FRC6,0.4,,1,-100.0
123,TTR37475892684064001,438.17439556245654,-2.65145,-100.0,0.0,CLOSURE,1,FRC0,1,,1,-100.0
124,TTL37822141392010003,474.134083120148,-2.95112,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,135,0.1,-100.0
125,TTR40883579532128000,552.7833513733075,-3.60653,-100.0,0.0,ROADWORKS,0.6,FRC0,1,17,0.1,-100.0
126,TTL37438381520002000,450.4193514858184,-2.75349,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,233,0.1,-100.0
127,TTR37744249212176000,200.4625050204617,-0.67052,-100.0,0.0,ROADWORKS,0.6,FRC0,1,36,0.1,-100.0
128,TTR39210026376036001,570.8141814517378,-3.75678,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
129,TTL39031137084035000,438.07291428781923,-2.65061,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,241,0.1,-100.0
130,TTR36564100844408000,421.5334662254004,-2.51278,-100.0,0.0,ROADWORKS,0.6,FRC0,1,-100,0,-100.0
131,TTR40136253192014000,519.4823132682293,-3.32902,-100.0,0.0,CLOSURE,1,FRC6,0.4,,1,-100.0
132,TTR39111948976022001,163.54119160702112,-0.36284,-100.0,0.0,CLOSURE,1,FRC6,0.4,,1,-100.0
133,TTR38454052756010000,414.1566930668268,-2.45131,-100.0,0.0,CLOSURE,1,FRC2,0.8,,1,-100.0
134,TTL39088865240027005_3,161.92853486925452,-0.3494,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC3,0.7,182,0.1,-100.0
135,TTL39308144376026000,342.7974683673037,-1.85665,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,232,0.1,-100.0
136,TTR36269793316023001,338.2776137116763,-1.81898,-100.0,0.0,CLOSURE,1,FRC7,0.3,,1,-100.0
137,TTR39100407912010000,159.64686614606535,-0.33039,-100.0,0.0,CLOSURE,1,FRC2,0.8,,1,-100.0
138,TTR35831212944145000,309.0194362678836,-1.57516,-100.0,0.0,ROADWORKS,0.6,FRC1,0.9,393,0.2,-100.0
139,TTL37859676476007000,6.779500839274318,0.9435,1.0,0.5,JAM_UNCONDITIONAL,0.9,FRC7,0.3,139,0.1,0.6239179145
140,TTR37556681276012000,498.4441537337609,-3.1537,-100.0,0.0,ROADWORKS,0.6,FRC4,0.6,9,0.1,-100.0
141,TTL40696037800052000,410.3842589507913,-2.41987,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,140,0.1,-100.0
142,TTR35692706680036000,404.3831107278088,-2.36986,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
143,TTR38044329372028000,280.8739887337385,-1.34062,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
144,TTL40736421724009002_3,556.139128289715,-3.63449,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,282,0.1,-100.0
145,TTR37804853228013000,1.8382212846521684,0.98468,1.0,1.0,CLOSURE,1,FRC5,0.5,,1,0.9141151615600001
146,TTL37106567696017000_2,270.7168528026946,-1.25597,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,366,0.2,-100.0
147,TTL37106567696017000_1,270.75885320788245,-1.25632,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,234,0.1,-100.0
148,TTR40061233764148000,490.24123308852467,-3.08534,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
149,TTR37236412768061000,247.56174647858919,-1.06301,-100.0,0.0,CLOSURE,1,FRC5,0.5,,1,-100.0
150,TTR39103292076280000,163.37315722606303,-0.36144,-100.0,0.0,ROADWORKS,0.6,FRC0,1,83,0.1,-100.0
151,TTL37389329284012026,450.8298482107444,-2.75692,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,225,0.1,-100.0
152,TTR38632957544012001,266.11732272583305,-1.21764,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
153,TTL41099991648009002,507.59624509951817,-3.22997,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,223,0.1,-100.0
154,TTR38820516976027000,168.25978410276312,-0.40216,-100.0,0.0,CLOSURE,1,FRC3,0.7,,1,-100.0
155,TTL37369132284009001,430.6548396623319,-2.58879,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,243,0.1,-100.0
156,TTL40000637896032000,515.7025201658265,-3.29752,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC0,1,44,0.1,-100.0
157,TTR38598339276031001,151.37434811750126,-0.26145,-100.0,0.0,CLOSURE,1,FRC7,0.3,,1,-100.0
158,TTR39596676436025000,529.9807522045401,-3.41651,-100.0,0.0,CLOSURE,1,FRC1,0.9,,1,-100.0
159,TTL37559567932017020,475.84916717676936,-2.96541,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,1200,0.8,-100.0
160,TTR40318047128035000,371.71885738193487,-2.09766,-100.0,0.0,ROADWORKS,0.6,FRC3,0.7,14,0.1,-100.0
161,TTR37097903352012000,422.91279775913284,-2.52427,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
162,TTR37198894544019000,394.3343495107451,-2.28612,-100.0,0.0,CLOSURE,1,FRC3,0.7,,1,-100.0
163,TTL41056710160026022_4,505.47234686920734,-3.21227,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,202,0.1,-100.0
164,TTL39922732524003000,495.01904714577694,-3.12516,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,151,0.1,-100.0
165,TTL36910352784009000_2,389.4073066396386,-2.24506,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC1,0.9,287,0.1,-100.0
166,TTR40860491236073000,617.450454101356,-4.14542,-100.0,0.0,ROADWORKS,0.6,FRC1,0.9,41,0.1,-100.0
167,TTR40528678860015002,440.80379265154266,-2.67336,-100.0,0.0,CLOSURE,1,FRC7,0.3,,1,-100.0
168,TTL39991983272009000,491.4336103596579,-3.09528,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,211,0.1,-100.0
169,TTR40015065572033001,509.93244645976455,-3.24944,-100.0,0.0,ROADWORKS,0.6,FRC1,0.9,-100,0,-100.0
170,TTR39833282192384000,524.0566251015154,-3.36714,-100.0,0.0,ROAD_CONDITION,0.3,FRC0,1,-100,0,-100.0
171,TTL39735178292009003,510.4637696121714,-3.25386,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,114,0.1,-100.0
172,TTL35819673272011000,285.3641023743425,-1.37803,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,640,0.4,-100.0
173,TTR39683255768009001,286.61685170772637,-1.38847,-100.0,0.0,TRAFFIC_RESTRICTION,0.6,FRC1,0.9,-100,0,-100.0
174,TTL41114426404009000,438.9455239463825,-2.65788,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,160,0.1,-100.0
175,TTR39236001996057000,452.211586661385,-2.76843,-100.0,0.0,ROADWORKS,0.6,FRC1,0.9,59,0.1,-100.0
176,TTL39893885904025005,380.1140509603605,-2.16762,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,337,0.2,-100.0
177,TTR37911614204052000,12.992252359967635,0.89173,1.0,0.5,CLOSURE,1,FRC4,0.6,,1,0.83195666391
178,TTL41004772444012008,500.45039859248675,-3.17042,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,184,0.1,-100.0
179,TTR37591332084017000,26.111657795325687,0.7824,0.0,0.0,CLOSURE,1,FRC1,0.9,,1,0.6137345608
180,TTR39048449240208000,448.4658523132677,-2.73722,-100.0,0.0,ROADWORKS,0.6,FRC0,1,29,0.1,-100.0
181,TTR39602447436012000,526.3384513832264,-3.38615,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
182,TTR37591332084017001,26.111657795325687,0.7824,0.0,0.0,ACCIDENT,1,FRC1,0.9,-100,0,0.4470675608
183,TTR40067002028004000,528.5737296502529,-3.40478,-100.0,0.0,ROADWORKS,0.6,FRC4,0.6,-100,0,-100.0
184,TTR38834928420023002,432.2747036796881,-2.60229,-100.0,0.0,ROADWORKS,0.6,FRC7,0.3,-100,0,-100.0
185,TTL37804825568027013_2,539.038057032794,-3.49198,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC3,0.7,299,0.1,-100.0
186,TTR38852241280012002,423.21202202722253,-2.52677,-100.0,0.0,ROADWORKS,0.6,FRC4,0.6,-100,0,-100.0
187,TTR36212090328020000,257.9744972272234,-1.14979,-100.0,0.0,ROADWORKS,0.6,FRC4,0.6,19,0.1,-100.0
188,TTL38153979020004000,212.44002722046812,-0.77033,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,56,0.1,-100.0
189,TTL36209204612010006,259.93050797883956,-1.16609,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,129,0.1,-100.0
190,TTR39169636712019000,457.80291157129,-2.81502,-100.0,0.0,CLOSURE,1,FRC3,0.7,,1,-100.0
191,TTL40225701816009004,515.6783595684992,-3.29732,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,671,0.5,-100.0
192,TTR40494053088007001,442.86810152576044,-2.69057,-100.0,0.0,CLOSURE,1,FRC7,0.3,,1,-100.0
193,TTR37444161420012000,277.7106804780793,-1.31426,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
194,TTR37369138444009000,314.3320924911696,-1.61943,-100.0,0.0,CLOSURE,1,FRC1,0.9,,1,-100.0
195,TTL37354704476010002_3,448.5688846826649,-2.73807,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC2,0.8,323,0.2,-100.0
196,TTR37775974488032000,480.2005113154235,-3.00167,-100.0,0.0,ROADWORKS,0.6,FRC0,1,7,0.1,-100.0
197,TTL37426842488020001,399.52835609296505,-2.3294,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,254,0.1,-100.0
198,TTL37992381248011001,479.87822750514067,-2.99899,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,120,0.1,-100.0
199,TTR39100406968022004,163.8285190341919,-0.36524,-100.0,0.0,CLOSURE,1,FRC6,0.4,,1,-100.0
200,TTL40664298712004000_2,401.2813746437163,-2.34401,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC2,0.8,193,0.1,-100.0
201,TTR38531971740012000,187.47985520906957,-0.56233,-100.0,0.0,CLOSURE,1,FRC4,0.6,,1,-100.0
202,TTL38817615796022000,429.089443430148,-2.57575,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC6,0.4,175,0.1,-100.0
203,TTR36209204584016000,262.497935243572,-1.18748,-100.0,0.0,ROADWORKS,0.6,FRC0,1,-100,0,-100.0
204,TTL37415298320011000,447.2917059332302,-2.72743,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,189,0.1,-100.0
205,TTL39994875596040000,385.33339747009563,-2.21111,-100.0,0.0,JAM_UNCONDITIONAL,0.9,FRC0,1,28,0.1,-100.0
206,TTL37444151976012001_2,454.50538544200907,-2.78754,-100.0,0.0,JAM_CONDITIONAL,0.9,FRC4,0.6,397,0.2,-100.0
